"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-04-30","2019","04","30","†","11.0","","2.0","","6.5","","11.5","","0.0","","7.2","","0.0","","7.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-05-01","2019","05","01","†","9.0","","4.5","","6.8","","11.2","","0.0","","5.8","","0.0","","5.8","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-05-02","2019","05","02","†","11.5","","5.5","","8.5","","9.5","","0.0","","16.0","","0.0","","16.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-05-03","2019","05","03","†","11.5","","5.0","","8.3","","9.7","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-05-04","2019","05","04","†","15.0","","6.5","","10.8","","7.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-05-05","2019","05","05","†","19.0","","4.0","","11.5","","6.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-05-06","2019","05","06","†","23.5","","3.5","","13.5","","4.5","","0.0","","2.2","","0.0","","2.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-05-07","2019","05","07","†","16.0","","7.0","","11.5","","6.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-05-08","2019","05","08","†","12.5","","3.0","","7.8","","10.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-05-09","2019","05","09","†","16.5","","7.5","","12.0","","6.0","","0.0","","15.8","","0.0","","15.8","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-05-10","2019","05","10","†","15.5","","11.0","","13.3","","4.7","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-05-11","2019","05","11","†","14.5","","0.5","","7.5","","10.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-05-12","2019","05","12","†","9.5","","5.5","","7.5","","10.5","","0.0","","9.0","","0.0","","9.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-05-13","2019","05","13","†","8.0","","4.0","","6.0","","12.0","","0.0","","6.2","","0.0","","6.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-05-14","2019","05","14","†","16.5","","5.5","","11.0","","7.0","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-05-15","2019","05","15","†","21.0","","3.5","","12.3","","5.7","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-05-16","2019","05","16","†","17.0","","6.5","","11.8","","6.2","","0.0","","1.0","","0.0","","1.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-05-17","2019","05","17","†","18.0","","7.5","","12.8","","5.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-05-18","2019","05","18","†","17.0","","4.0","","10.5","","7.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-05-19","2019","05","19","†","23.0","","8.0","","15.5","","2.5","","0.0","","3.4","","0.0","","3.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-05-20","2019","05","20","†","19.0","","12.0","","15.5","","2.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-05-21","2019","05","21","†","19.0","","5.0","","12.0","","6.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-05-22","2019","05","22","†","15.5","","6.0","","10.8","","7.2","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-05-23","2019","05","23","†","25.5","","6.0","","15.8","","2.2","","0.0","","0.6","","0.0","","0.6","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-05-24","2019","05","24","†","21.5","","11.0","","16.3","","1.7","","0.0","","3.8","","0.0","","3.8","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-05-25","2019","05","25","†","20.5","","10.5","","15.5","","2.5","","0.0","","21.2","","0.0","","21.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-05-26","2019","05","26","†","23.0","","15.0","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-05-27","2019","05","27","†","24.0","","9.0","","16.5","","1.5","","0.0","","3.0","","0.0","","3.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-05-28","2019","05","28","†","12.5","","9.0","","10.8","","7.2","","0.0","","2.0","","0.0","","2.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-05-29","2019","05","29","†","17.0","","10.5","","13.8","","4.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-05-30","2019","05","30","†","23.5","","9.0","","16.3","","1.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-05-31","2019","05","31","†","20.0","","7.0","","13.5","","4.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-06-01","2019","06","01","†","22.0","","9.5","","15.8","","2.2","","0.0","","3.2","","0.0","","3.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-06-02","2019","06","02","†","20.5","","12.0","","16.3","","1.7","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-06-03","2019","06","03","†","17.0","","6.0","","11.5","","6.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-06-04","2019","06","04","†","18.0","","4.0","","11.0","","7.0","","0.0","","1.4","","0.0","","1.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-06-05","2019","06","05","†","19.0","","8.5","","13.8","","4.2","","0.0","","14.6","","0.0","","14.6","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-06-06","2019","06","06","†","25.0","","12.5","","18.8","","0.0","","0.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-06-07","2019","06","07","†","27.0","","9.0","","18.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-06-08","2019","06","08","†","24.0","","13.5","","18.8","","0.0","","0.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-06-09","2019","06","09","†","26.0","","12.0","","19.0","","0.0","","1.0","","6.4","","0.0","","6.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-06-10","2019","06","10","†","17.0","","14.5","","15.8","","2.2","","0.0","","11.8","","0.0","","11.8","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-06-11","2019","06","11","†","22.5","","11.0","","16.8","","1.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-06-12","2019","06","12","†","23.0","","6.5","","14.8","","3.2","","0.0","","8.2","","0.0","","8.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-06-13","2019","06","13","†","16.0","","13.0","","14.5","","3.5","","0.0","","9.6","","0.0","","9.6","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-06-14","2019","06","14","†","23.0","","11.0","","17.0","","1.0","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-06-15","2019","06","15","†","21.0","","11.0","","16.0","","2.0","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-06-16","2019","06","16","†","21.0","","9.5","","15.3","","2.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-06-17","2019","06","17","†","24.0","","11.5","","17.8","","0.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-06-18","2019","06","18","†","26.0","","13.5","","19.8","","0.0","","1.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-06-19","2019","06","19","†","26.5","","14.0","","20.3","","0.0","","2.3","","1.0","","0.0","","1.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-06-20","2019","06","20","†","23.0","","16.0","","19.5","","0.0","","1.5","","29.6","","0.0","","29.6","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-06-21","2019","06","21","†","23.5","","13.0","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-06-22","2019","06","22","†","25.0","","12.5","","18.8","","0.0","","0.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-06-23","2019","06","23","†","27.0","","11.5","","19.3","","0.0","","1.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-06-24","2019","06","24","†","25.0","","12.0","","18.5","","0.0","","0.5","","11.6","","0.0","","11.6","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-06-25","2019","06","25","†","25.5","","17.0","","21.3","","0.0","","3.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-06-26","2019","06","26","†","29.0","","16.0","","22.5","","0.0","","4.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-06-27","2019","06","27","†","30.0","","14.5","","22.3","","0.0","","4.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-06-28","2019","06","28","†","25.0","","15.0","","20.0","","0.0","","2.0","","6.0","","0.0","","6.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-06-29","2019","06","29","†","29.0","","18.5","","23.8","","0.0","","5.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-06-30","2019","06","30","†","25.0","","16.5","","20.8","","0.0","","2.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-07-01","2019","07","01","†","28.0","","12.0","","20.0","","0.0","","2.0","","0.6","","0.0","","0.6","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-07-02","2019","07","02","†","27.5","","20.5","","24.0","","0.0","","6.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-07-03","2019","07","03","†","30.5","","17.5","","24.0","","0.0","","6.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-07-04","2019","07","04","†","30.5","","14.5","","22.5","","0.0","","4.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-07-05","2019","07","05","†","31.5","","18.0","","24.8","","0.0","","6.8","","14.0","","0.0","","14.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-07-06","2019","07","06","†","31.0","","22.0","","26.5","","0.0","","8.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-07-07","2019","07","07","†","31.0","","19.0","","25.0","","0.0","","7.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-07-08","2019","07","08","†","27.0","","12.0","","19.5","","0.0","","1.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-07-09","2019","07","09","†","28.5","","11.5","","20.0","","0.0","","2.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-07-10","2019","07","10","†","31.0","","12.0","","21.5","","0.0","","3.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-07-11","2019","07","11","†","32.0","","19.0","","25.5","","0.0","","7.5","","0.6","","0.0","","0.6","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-07-12","2019","07","12","†","25.0","","16.5","","20.8","","0.0","","2.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-07-13","2019","07","13","†","30.5","","14.5","","22.5","","0.0","","4.5","","14.8","","0.0","","14.8","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-07-14","2019","07","14","†","27.5","","16.5","","22.0","","0.0","","4.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-07-15","2019","07","15","†","28.5","","12.0","","20.3","","0.0","","2.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-07-16","2019","07","16","†","32.0","","17.0","","24.5","","0.0","","6.5","","3.4","","0.0","","3.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-07-17","2019","07","17","†","29.5","","21.5","","25.5","","0.0","","7.5","","11.0","","0.0","","11.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-07-18","2019","07","18","†","30.0","","21.0","","25.5","","0.0","","7.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-07-19","2019","07","19","†","31.5","","22.0","","26.8","","0.0","","8.8","","2.0","","0.0","","2.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-07-20","2019","07","20","†","34.0","","23.5","","28.8","","0.0","","10.8","","4.6","","0.0","","4.6","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-07-21","2019","07","21","†","29.0","","21.0","","25.0","","0.0","","7.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-07-22","2019","07","22","†","25.5","","18.0","","21.8","","0.0","","3.8","","3.8","","0.0","","3.8","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-07-23","2019","07","23","†","28.0","","13.5","","20.8","","0.0","","2.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-07-24","2019","07","24","†","27.0","","15.0","","21.0","","0.0","","3.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-07-25","2019","07","25","†","29.5","","14.0","","21.8","","0.0","","3.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-07-26","2019","07","26","†","30.5","","15.0","","22.8","","0.0","","4.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-07-27","2019","07","27","†","30.0","","16.0","","23.0","","0.0","","5.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-07-28","2019","07","28","†","32.0","","20.0","","26.0","","0.0","","8.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-07-29","2019","07","29","†","31.0","","19.5","","25.3","","0.0","","7.3","","4.6","","0.0","","4.6","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-07-30","2019","07","30","†","29.5","","19.5","","24.5","","0.0","","6.5","","1.2","","0.0","","1.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-07-31","2019","07","31","†","28.0","","16.0","","22.0","","0.0","","4.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-08-01","2019","08","01","†","27.0","","13.0","","20.0","","0.0","","2.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-08-02","2019","08","02","†","29.0","","12.0","","20.5","","0.0","","2.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-08-03","2019","08","03","†","30.5","","13.0","","21.8","","0.0","","3.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-08-04","2019","08","04","†","27.0","","18.5","","22.8","","0.0","","4.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-08-05","2019","08","05","†","30.5","","12.5","","21.5","","0.0","","3.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-08-06","2019","08","06","†","27.0","","19.0","","23.0","","0.0","","5.0","","4.0","","0.0","","4.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-08-07","2019","08","07","†","29.0","","19.5","","24.3","","0.0","","6.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-08-08","2019","08","08","†","27.0","","14.5","","20.8","","0.0","","2.8","","1.4","","0.0","","1.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-08-09","2019","08","09","†","26.0","","15.0","","20.5","","0.0","","2.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-08-10","2019","08","10","†","25.0","","14.0","","19.5","","0.0","","1.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-08-11","2019","08","11","†","29.0","","13.0","","21.0","","0.0","","3.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-08-12","2019","08","12","†","30.0","","16.0","","23.0","","0.0","","5.0","","0.2","","0.0","","0.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-08-13","2019","08","13","†","30.0","","17.0","","23.5","","0.0","","5.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-08-14","2019","08","14","†","26.5","","17.5","","22.0","","0.0","","4.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-08-15","2019","08","15","†","25.0","","13.5","","19.3","","0.0","","1.3","","1.6","","0.0","","1.6","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-08-16","2019","08","16","†","27.0","","14.0","","20.5","","0.0","","2.5","","8.4","","0.0","","8.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-08-17","2019","08","17","†","29.0","","17.0","","23.0","","0.0","","5.0","","5.4","","0.0","","5.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-08-18","2019","08","18","†","29.0","","17.5","","23.3","","0.0","","5.3","","1.8","","0.0","","1.8","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-08-19","2019","08","19","†","28.5","","19.5","","24.0","","0.0","","6.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-08-20","2019","08","20","†","29.5","","13.5","","21.5","","0.0","","3.5","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-08-21","2019","08","21","†","31.5","","20.0","","25.8","","0.0","","7.8","","3.2","","0.0","","3.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-08-22","2019","08","22","†","24.5","","16.0","","20.3","","0.0","","2.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-08-23","2019","08","23","†","23.5","","11.5","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-08-24","2019","08","24","†","23.5","","10.5","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-08-25","2019","08","25","†","24.5","","10.0","","17.3","","0.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-08-26","2019","08","26","†","25.0","","13.5","","19.3","","0.0","","1.3","","1.4","","0.0","","1.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-08-27","2019","08","27","†","21.0","","17.5","","19.3","","0.0","","1.3","","7.6","","0.0","","7.6","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-08-28","2019","08","28","†","27.5","","16.0","","21.8","","0.0","","3.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2019-08-29","2019","08","29","†","26.0","","16.0","","21.0","","0.0","","3.0","","0.0","","0.0","","0.0","","0","","","","",""
